,PropertyFrontage,PropertyArea,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,MasonryVeneerArea,ExterQual,BasementQuality,BasementCondition,BasementFinishSquareFeet1,BasementUnFinishSquareFeet,TotalBasementSquareFeet,FirstFloorSquareFeet,SecondFloorSquareFeet,LowQualFinSF,AboveGradeGroundLiving Area,BasementFullBath,BasementHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRoomsAboveGrade,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,MiscVal,YrSold,SaleCondition,SalePrice,PropertySubClass_1-1/2 STORY - UNFINISHED ALL AGES,PropertySubClass_1-1/2 STORY FINISHED ALL AGES,PropertySubClass_1-STORY 1945 & OLDER,PropertySubClass_1-STORY 1946 & NEWER ALL STYLES,PropertySubClass_1-STORY PUD 1946 & NEWER,PropertySubClass_1-STORY W/FINISHED ATTIC ALL AGES,PropertySubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,PropertySubClass_2-1/2 STORY ALL AGES,PropertySubClass_2-STORY 1945 & OLDER,PropertySubClass_2-STORY 1946 & NEWER,PropertySubClass_2-STORY PUD - 1946 & NEWER,PropertySubClass_DUPLEX - ALL STYLES AND AGES,PropertySubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,PropertySubClass_SPLIT FOYER,PropertySubClass_SPLIT OR MULTI-LEVEL,PropertyZone_C (all),PropertyZone_Floating Village Residential,PropertyZone_Residential High-Density,PropertyZone_Residential Low-Density,PropertyZone_Residential Medium Density,Street_Gravel,Street_Paved ,PropertyShape_Irregular,PropertyShape_Moderately Irregular,PropertyShape_Regular,PropertyShape_Slightly irregular,PropertyContour_Hillside ,PropertyContour_Level,PropertyContour_Low lying area,PropertyContour_Significant Slope,Utilities_All public Utilities ,Utilities_Electricity and Gas Only,PropertyConfig_Corner,PropertyConfig_CulDSac,PropertyConfig_FR2,PropertyConfig_FR3,PropertyConfig_Inside,PropertySlope_Gentle slope ,PropertySlope_Moderate slope ,PropertySlope_Severe slope ,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear Creek,Neighborhood_College Creek,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa DOT and Rail Road,Neighborhood_MeadowV,Neighborhood_Mitchell,Neighborhood_NAmes,Neighborhood_Northpark Villa,Neighborhood_Northridge,Neighborhood_Northridge Heights,Neighborhood_Northwest Ames,Neighborhood_Old Town,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_Stone Brook,Neighborhood_Timberland,Neighborhood_Veenker,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Gravel & Tar,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasonryVeneerType_BrkCmn,MasonryVeneerType_BrkFace,MasonryVeneerType_Stone,ExterCond_Average/Typical ,ExterCond_Ex,ExterCond_Fair,ExterCond_Good,ExterCond_Poor,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BasementExposure_Average Exposure ,BasementExposure_Good Exposure,BasementExposure_Mimimum Exposure,BasementExposure_No,BasementFinishType1_ Below Average Living Quarters,BasementFinishType1_Average Living Quarters,BasementFinishType1_Average Rec Room,BasementFinishType1_Good Living Quarters,BasementFinishType1_Low Quality,BasementFinishType1_No,BasementFinishType1_Unfinished,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Average/Typical ,HeatingQC_Ex,HeatingQC_Fair,HeatingQC_Good,HeatingQC_Poor,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mixed,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_No,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,PropertyAge,TotalSquareFeet,YearsSinceRemodel
10,70,11200,5.0,1.0,0.0,5,1965,1965,3.0,0,0.0,0.0,0.0,906,134,1040,1040,0,0,1040,1,0,1,0,3,1,3.0,5,0,3.0,1965.0,1,384,0.0,5.0,0,0,0,0,0,0,0,2008,5.0,129500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2080,43
12,0,12968,5.0,1.0,0.0,5,1962,1962,3.0,0,0.0,0.0,0.0,737,175,912,912,0,0,912,1,0,1,0,2,1,3.0,4,0,3.0,1962.0,1,352,0.0,5.0,140,0,0,0,176,0,0,2008,5.0,144000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46,1824,46
13,91,10652,5.0,1.0,0.0,7,2006,2007,1.0,306,3.0,3.0,0.0,0,1494,1494,1494,0,0,1494,0,0,2,0,3,1,2.0,7,1,2.0,2006.0,3,840,0.0,5.0,160,33,0,0,0,0,0,2007,4.0,279500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2988,0
14,0,10920,5.0,1.0,0.0,6,1960,1960,3.0,212,0.0,0.0,0.0,733,520,1253,1253,0,0,1253,1,0,1,1,2,1,3.0,5,1,1.0,1960.0,1,352,0.0,5.0,0,213,176,0,0,0,0,2008,5.0,157000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,48,2506,48
15,51,6120,5.0,1.0,2.0,7,1929,2001,1.0,0,0.0,0.0,0.0,0,832,832,854,0,0,854,0,0,1,0,2,1,3.0,5,0,3.0,1991.0,2,576,0.0,5.0,48,112,0,0,0,0,0,2007,5.0,132000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,1686,6
16,0,11241,5.0,1.0,0.0,6,1970,1970,1.0,180,0.0,0.0,0.0,578,426,1004,1004,0,0,1004,1,0,1,0,2,1,3.0,5,1,5.0,1970.0,2,480,0.0,5.0,0,0,0,0,0,0,700,2010,5.0,149000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2008,40
18,66,13695,5.0,1.0,0.0,5,2004,2004,1.0,0,0.0,0.0,0.0,646,468,1114,1114,0,0,1114,1,0,1,1,3,1,2.0,6,0,3.0,2004.0,2,576,0.0,5.0,0,102,0,0,0,0,0,2008,5.0,159000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2228,4
19,70,7560,5.0,1.0,0.0,5,1958,1965,3.0,0,0.0,0.0,0.0,504,525,1029,1339,0,0,1339,0,0,1,0,3,1,3.0,6,0,3.0,1958.0,1,294,0.0,5.0,0,0,0,0,0,0,0,2009,0.0,139000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51,2368,44
20,101,14215,5.0,1.0,7.0,8,2005,2006,1.0,380,3.0,1.0,0.0,0,1158,1158,1158,1218,0,2376,0,0,3,1,4,1,2.0,9,1,2.0,2005.0,3,853,0.0,5.0,240,154,0,0,0,0,0,2006,4.0,325300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3534,0
21,57,7449,5.0,1.0,2.0,7,1930,1950,1.0,0,0.0,0.0,0.0,0,637,637,1108,0,0,1108,0,0,1,0,3,1,2.0,6,1,2.0,1930.0,1,280,0.0,5.0,0,0,205,0,0,0,0,2007,5.0,139400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1745,57
22,75,9742,5.0,1.0,0.0,8,2002,2002,3.0,281,3.0,3.0,0.0,0,1777,1777,1795,0,0,1795,0,0,2,0,3,1,2.0,7,1,2.0,2002.0,2,534,0.0,5.0,171,159,0,0,0,0,0,2008,5.0,230000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3572,6
23,44,4224,5.0,2.0,0.0,5,1976,1976,1.0,0,0.0,3.0,0.0,840,200,1040,1060,0,0,1060,1,0,1,0,3,1,3.0,6,1,5.0,1976.0,2,572,0.0,5.0,100,110,0,0,0,0,0,2007,5.0,129900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2100,31
24,0,8246,5.0,1.0,0.0,5,1968,2001,1.0,0,0.0,0.0,0.0,188,204,1060,1060,0,0,1060,1,0,1,0,3,1,2.0,6,1,5.0,1968.0,1,270,0.0,5.0,406,90,0,0,0,0,0,2010,5.0,154000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,2120,9
25,110,14230,5.0,1.0,0.0,8,2007,2007,1.0,640,3.0,3.0,0.0,0,1566,1566,1600,0,0,1600,0,0,2,0,3,1,2.0,7,1,2.0,2007.0,3,890,0.0,5.0,0,56,0,0,0,0,0,2009,5.0,256300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3166,2
26,60,7200,5.0,1.0,0.0,5,1951,2000,1.0,0,0.0,0.0,0.0,234,180,900,900,0,0,900,0,1,1,0,3,1,2.0,5,0,3.0,2005.0,2,576,0.0,5.0,222,32,0,0,0,0,0,2010,5.0,134800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59,1800,10
27,98,11478,5.0,1.0,0.0,8,2007,2008,1.0,200,3.0,1.0,0.0,1218,486,1704,1704,0,0,1704,1,0,2,0,3,1,2.0,7,1,2.0,2008.0,3,772,0.0,5.0,0,50,0,0,0,0,0,2010,5.0,306000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3408,2
28,47,16321,5.0,1.0,0.0,5,1957,1997,1.0,0,0.0,0.0,0.0,1277,207,1484,1600,0,0,1600,1,0,1,0,2,1,3.0,6,2,2.0,1957.0,1,319,0.0,5.0,288,258,0,0,0,0,0,2006,5.0,207500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3084,9
29,60,6324,7.0,1.0,0.0,4,1927,1950,1.0,0,0.0,0.0,0.0,0,520,520,520,0,0,520,0,0,1,0,1,1,1.0,4,0,3.0,1920.0,1,240,2.0,5.0,49,0,87,0,0,0,0,2008,5.0,68500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81,1040,58
30,50,8500,5.0,1.0,7.0,4,1920,1950,2.0,0,0.0,0.0,0.0,0,649,649,649,668,0,1317,0,0,1,0,3,1,3.0,6,0,3.0,1920.0,1,250,0.0,1.0,0,54,172,0,0,0,0,2008,5.0,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1966,58
31,0,8544,5.0,1.0,0.0,5,1966,2006,1.0,0,0.0,0.0,0.0,0,1228,1228,1228,0,0,1228,0,0,1,1,3,1,2.0,6,0,3.0,1966.0,1,271,0.0,5.0,0,65,0,0,0,0,0,2008,5.0,149350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2456,2
32,85,11049,5.0,1.0,0.0,8,2007,2007,1.0,0,3.0,1.0,0.0,0,1234,1234,1234,0,0,1234,0,0,2,0,3,1,2.0,7,0,3.0,2007.0,2,484,0.0,5.0,0,30,0,0,0,0,0,2008,5.0,179900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2468,1
33,70,10552,5.0,1.0,0.0,5,1959,1959,3.0,0,0.0,0.0,0.0,1018,380,1398,1700,0,0,1700,0,1,1,1,4,1,2.0,6,1,2.0,1959.0,2,447,0.0,5.0,0,38,0,0,0,0,0,2010,5.0,165500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,3098,51
